INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
232041388,801,,ASSAULT - SIMPLE,C11, ,0,2023-05-26 22:45:00+00,2023,5,Friday,22,,WASHINGTON ST,42.30238358,-71.0778123,"(42.302383583314494, -71.07781229891965)"
232014240,3410,,TOWED MOTOR VEHICLE,C11, ,0,2023-02-22 12:46:00+00,2023,2,Wednesday,12,,BUSHNELL ST,42.28414562,-71.06273471,"(42.284145622629495, -71.06273471380632)"
232055606,3106,,PROPERTY - ACCIDENTAL DAMAGE,E18, ,0,2023-07-14 16:36:00+00,2023,7,Friday,16,,CHARLES ST,42.24919349,-71.13393106,"(42.24919348914909, -71.13393105806777)"
232058046,301,,ROBBERY,C11, ,0,2023-07-22 16:56:00+00,2023,7,Saturday,16,,CLARKSON ST,42.30829622,-71.06747829,"(42.30829621938819, -71.06747829021477)"
232093470,2647,,THREATS TO DO BODILY HARM,A7,27,0,2023-11-17 09:46:00+00,2023,11,Friday,9,,NEW ST,42.3712948,-71.04342415,"(42.37129479539318, -71.04342415388048)"
232024933,3201,,PROPERTY - LOST/ MISSING,C11, ,0,2023-03-29 16:00:00+00,2023,3,Wednesday,16,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232061385,3801,,M/V ACCIDENT - OTHER,D14,803,0,2023-08-03 02:52:00+00,2023,8,Thursday,2,,CAMBRIDGE ST,42.35468323,-71.13474683,"(42.35468322998836, -71.13474682629965)"
232075871,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2023-09-19 18:40:00+00,2023,9,Tuesday,18,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232088102,1402,,VANDALISM,A1,111,0,2023-10-31 07:40:00+00,2023,10,Tuesday,7,,WASHINGTON ST,42.352729,-71.06256338,"(42.352729000406285, -71.062563376214)"
232062632,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2023-08-06 23:55:00+00,2023,8,Sunday,23,,"HARRISON AVE & RANDOLPH ST
BOSTON  MA 02118
UNITED",42.3418695,-71.0663505,"(42.341869501159884, -71.0663505014897)"
232079352,3115,,INVESTIGATE PERSON,A7,3,0,2023-10-01 19:57:00+00,2023,10,Sunday,19,,BARNES AVE,42.38560925,-71.00130521,"(42.38560925022506, -71.00130520788025)"
232074765,3115,,INVESTIGATE PERSON,C6,200,0,2023-09-15 00:00:00+00,2023,9,Friday,0,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232089135,3803,,M/V ACCIDENT - PERSONAL INJURY,B3,459,0,2023-11-03 05:33:00+00,2023,11,Friday,5,,"SEAVER ST & COLUMBIA RD
DORCHESTER  MA 02121
UNITE",42.30412759,-71.08233065,"(42.3041275875569, -71.08233064770157)"
232045940,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2023-06-11 22:31:00+00,2023,6,Sunday,22,,STRATTON ST,42.28933052,-71.08351808,"(42.28933052378714, -71.08351807533549)"
232045900,3503,,MISSING PERSON - NOT REPORTED - LOCATED,B3, ,0,2023-06-11 18:18:00+00,2023,6,Sunday,18,,MAXWELL ST,42.28161488,-71.08086246,"(42.281614884223636, -71.08086246100434)"
232044879,3115,,INVESTIGATE PERSON,C11, ,0,2023-06-07 21:47:00+00,2023,6,Wednesday,21,,DORCHESTER AVE,42.27839874,-71.06636369,"(42.278398738723865, -71.0663636931385)"
232004878,3007,,SUDDEN DEATH,A1, ,0,2023-01-19 13:01:00+00,2023,1,Thursday,13,,WHITTIER PL,42.36562493,-71.06725898,"(42.36562492563285, -71.06725897671163)"
232030946,613,,LARCENY SHOPLIFTING,D14, ,0,2023-04-21 22:05:00+00,2023,4,Friday,22,,CAMBRIDGE ST,42.35393455,-71.13652658,"(42.35393454703682, -71.13652657631967)"
232054231,3410,,TOWED MOTOR VEHICLE,D14, ,0,2023-07-10 10:24:00+00,2023,7,Monday,10,,NOTTINGHILL RD,42.34302364,-71.14999774,"(42.343023643925534, -71.14999773756529)"
232055629,3115,,INVESTIGATE PERSON,B2,282,0,2023-07-14 18:40:00+00,2023,7,Friday,18,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
232089521,3803,,M/V ACCIDENT - PERSONAL INJURY,A7,26,0,2023-11-04 11:00:00+00,2023,11,Saturday,11,,"MERIDIAN ST & W EAGLE ST
BOSTON  MA 02128
UNITED S",42.3813695,-71.03930031,"(42.38136950049573, -71.03930031177191)"
232055617,1402,,VANDALISM,A7,16,0,2023-07-11 20:30:00+00,2023,7,Tuesday,20,,E EAGLE ST,42.38132453,-71.02804042,"(42.38132453142911, -71.02804042233107)"
232036008,3115,,INVESTIGATE PERSON,C6, ,0,2023-05-09 10:30:00+00,2023,5,Tuesday,10,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232048448,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3, ,0,2023-06-20 12:20:00+00,2023,6,Tuesday,12,,DEERING RD,42.28413982,-71.09305207,"(42.28413982416871, -71.09305206868798)"
232070795,3115,,INVESTIGATE PERSON,A7,7,0,2023-09-02 16:49:00+00,2023,9,Saturday,16,,LEYDEN ST,42.3885696,-71.00246896,"(42.38856959725595, -71.00246895983122)"
232023871,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E18,520,0,2023-03-27 17:15:00+00,2023,3,Monday,17,,HYDE PARK AVE,42.25621554,-71.1240203,"(42.256215542554976, -71.12402029533455)"
232011655,3114,,INVESTIGATE PROPERTY,E5,552,0,2023-02-12 22:48:00+00,2023,2,Sunday,22,,CORNELL ST,42.27879945,-71.13444635,"(42.27879944875316, -71.13444635102468)"
232001888,617,,LARCENY THEFT FROM BUILDING,E18, ,0,2023-01-08 09:43:00+00,2023,1,Sunday,9,,AMERICAN LEGION HWY,42.27531272,-71.11587874,"(42.2753127225369, -71.11587873780117)"
232005296,617,,LARCENY THEFT FROM BUILDING,B2,282,0,2023-01-20 19:19:00+00,2023,1,Friday,19,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
232080584,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,0,2023-09-17 22:00:00+00,2023,9,Sunday,22,,HYDE PARK AVE,42.25621554,-71.1240203,"(42.256215542554976, -71.12402029533455)"
232033690,3170,,INTIMIDATING WITNESS,E5, ,0,2023-03-09 00:00:00+00,2023,3,Thursday,0,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
232051124,1831,,SICK ASSIST,B2,327,0,2023-06-29 12:24:00+00,2023,6,Thursday,12,,QUINCY ST,42.312525,-71.07389379,"(42.3125250040109, -71.07389379375844)"
232045275,3801,,M/V ACCIDENT - OTHER,B2, ,0,2023-06-09 11:32:00+00,2023,6,Friday,11,,"HAZELWOOD ST & WARREN ST
ROXBURY  MA 02119
UNITED ",42.31727753,-71.08250455,"(42.31727752993327, -71.08250454785272)"
232026813,3201,,PROPERTY - LOST/ MISSING,B2, ,0,2023-04-07 12:53:00+00,2023,4,Friday,12,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
232081608,3410,,TOWED MOTOR VEHICLE,A1,91,0,2023-10-09 07:11:00+00,2023,10,Monday,7,,RICHMOND ST,42.36183831,-71.05227606,"(42.36183831089251, -71.05227606454173)"
232037875,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2023-05-13 18:00:00+00,2023,5,Saturday,18,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232025234,3801,,M/V ACCIDENT - OTHER,A7, ,0,2023-04-01 17:30:00+00,2023,4,Saturday,17,,WILLIAM F MCCLELLAN HWY,42.38831787,-71.01600477,"(42.388317870873074, -71.01600477282832)"
232082768,520,,BURGLARY - RESIDENTIAL,D4,591,0,2023-10-13 07:30:00+00,2023,10,Friday,7,,HEMENWAY ST,42.34587113,-71.08938906,"(42.345871131396834, -71.08938905763786)"
232081317,3115,,INVESTIGATE PERSON,C11,355,0,2023-10-07 23:30:00+00,2023,10,Saturday,23,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232046748,1402,,VANDALISM,D14, ,0,2023-06-14 14:31:00+00,2023,6,Wednesday,14,,ATHOL ST,42.36107238,-71.13431301,"(42.36107238153211, -71.13431301087076)"
232058916,3112,,LANDLORD - TENANT,B3, ,0,2023-07-25 19:47:00+00,2023,7,Tuesday,19,,SELDEN ST,42.28148586,-71.07756548,"(42.28148586165016, -71.0775654833045)"
232088364,301,,ROBBERY,E5,723,0,2023-10-31 19:40:00+00,2023,10,Tuesday,19,,VFW PKWY,42.26623704,-71.16843436,"(42.26623703818624, -71.16843435601257)"
232052103,616,,LARCENY THEFT OF BICYCLE,B3, ,0,2023-07-02 17:41:00+00,2023,7,Sunday,17,,MILTON AVE,42.28238055,-71.07612521,"(42.282380552254814, -71.07612520515389)"
232033643,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2023-05-01 17:29:00+00,2023,5,Monday,17,,WASHINGTON STREET,,,
232044554,1831,,SICK ASSIST,C11,336,0,2023-06-06 18:30:00+00,2023,6,Tuesday,18,,HAMILTON ST,42.30876752,-71.07046778,"(42.30876751964114, -71.07046778136602)"
232026816,1831,,SICK ASSIST,B3, ,0,2023-04-07 12:23:00+00,2023,4,Friday,12,,"DEERING RD & HARVARD ST
MATTAPAN  MA 02126
UNITED ",42.28580462,-71.09631766,"(42.2858046196614, -71.09631766301325)"
232009085,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,2023-02-03 16:51:00+00,2023,2,Friday,16,,BRADLEE ST,42.27161669,-71.11807545,"(42.27161668787318, -71.1180754496076)"
232046472,3410,,TOWED MOTOR VEHICLE,B2, ,0,2023-06-13 19:02:00+00,2023,6,Tuesday,19,,HUTCHINGS ST,42.311903,-71.09255999,"(42.31190299929702, -71.09255999454217)"
232056168,1831,,SICK ASSIST,C6, ,0,2023-07-16 17:15:00+00,2023,7,Sunday,17,,LAUTEN PL,42.33759238,-71.02815609,"(42.337592382377515, -71.02815609309985)"
232034883,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E13,946,0,2023-05-05 10:00:00+00,2023,5,Friday,10,,SAINT ROSE ST,42.30460094,-71.11552208,"(42.3046009357459, -71.11552208333651)"
232032966,1831,,SICK ASSIST,C11, ,0,2023-04-29 08:16:00+00,2023,4,Saturday,8,,BOWDOIN ST,42.30748738,-71.06566159,"(42.30748737985489, -71.06566159490414)"
232041386,3301,,VERBAL DISPUTE,E13, ,0,2023-05-26 21:44:00+00,2023,5,Friday,21,,WASHINGTON ST,42.31667072,-71.09743767,"(42.31667071529347, -71.09743767380566)"
232029885,1831,,SICK ASSIST,A1,120,0,2023-04-18 03:34:00+00,2023,4,Tuesday,3,,PARK PLZ,42.35143436,-71.06969383,"(42.351434361323896, -71.06969382938554)"
232091007,611,,LARCENY PICK-POCKET,B2,292,0,2023-11-09 05:00:00+00,2023,11,Thursday,5,,"WASHINGTON ST & DUDLEY ST
ROXBURY  MA 02119
UNITED",42.32888656,-71.0851596,"(42.32888656186251, -71.0851595981669)"
232028565,423,,ASSAULT - AGGRAVATED,C6, ,1,2023-04-13 14:39:00+00,2023,4,Thursday,14,,ORTON-MAROTTA WAY,42.33731775,-71.05383258,"(42.33731775161731, -71.05383258348843)"
232011807,3115,,INVESTIGATE PERSON,C11,254,0,2023-02-13 03:10:00+00,2023,2,Monday,3,,DORCHESTER AVE,42.31021411,-71.05783064,"(42.31021410859792, -71.05783064071724)"
232067691,3006,,SICK/INJURED/MEDICAL - PERSON,E13, ,0,2023-08-23 23:34:00+00,2023,8,Wednesday,23,,PRIESING ST,42.32188217,-71.10378982,"(42.32188217335878, -71.10378982286443)"
232017564,2905,,VAL - VIOLATION OF AUTO LAW,E18, ,0,2023-03-06 18:17:00+00,2023,3,Monday,18,,DANA AVE,42.24442797,-71.11669265,"(42.244427969481585, -71.1166926538662)"
232002328,3801,,M/V ACCIDENT - OTHER,C11,355,0,2023-01-09 00:00:00+00,2023,1,Monday,0,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232042703,3170,,INTIMIDATING WITNESS,A1, ,1,2023-05-31 16:48:00+00,2023,5,Wednesday,16,,SALEM ST,42.36308432,-71.05619846,"(42.363084319311916, -71.0561984588588)"
232048670,1831,,SICK ASSIST,D4, ,0,2023-06-21 04:01:00+00,2023,6,Wednesday,4,,BOSTON MEDICAL CENTER PL,,,
232054274,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B3,465,0,2023-07-10 12:55:00+00,2023,7,Monday,12,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232045780,724,,AUTO THEFT,D14,778,0,2023-06-09 15:00:00+00,2023,6,Friday,15,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232010562,1831,,SICK ASSIST,D4, ,0,2023-02-09 04:23:00+00,2023,2,Thursday,4,,"DARTMOUTH ST & TREMONT ST
BOSTON  MA 02118
UNITED ",42.34282952,-71.0737475,"(42.342829515481135, -71.07374750133093)"
232045828,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2023-06-11 12:30:00+00,2023,6,Sunday,12,,SUDBURY ST,,,
232067922,3207,,PROPERTY - FOUND,A7,16,0,2023-08-24 16:10:00+00,2023,8,Thursday,16,,E EAGLE ST,42.38132453,-71.02804042,"(42.38132453142911, -71.02804042233107)"
232077397,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2023-09-25 11:14:00+00,2023,9,Monday,11,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232040502,3502,,MISSING PERSON - LOCATED,B2, ,0,2023-05-24 05:23:00+00,2023,5,Wednesday,5,,ANNUNCIATION RD,42.33506175,-71.09316839,"(42.33506174588196, -71.09316838833671)"
232013924,1102,,FRAUD - FALSE PRETENSE / SCHEME,C11,355,0,2023-01-16 00:00:00+00,2023,1,Monday,0,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232016729,801,,ASSAULT - SIMPLE,A15, ,0,2023-03-03 14:45:00+00,2023,3,Friday,14,,BUNKER HILL ST,42.37910341,-71.06289243,"(42.37910340597274, -71.06289242659474)"
232062917,1106,,FRAUD - CREDIT CARD / ATM FRAUD,E18,516,0,2023-08-05 20:00:00+00,2023,8,Saturday,20,,TRUMAN PKWY,42.25188259,-71.11915325,"(42.25188258932985, -71.11915324905615)"
232054079,3803,,M/V ACCIDENT - PERSONAL INJURY,E13,570,0,2023-07-09 00:00:00+00,2023,7,Sunday,0,,FOREST HILLS ST,42.30694179,-71.10269619,"(42.306941791362064, -71.10269619169797)"
232080238,613,,LARCENY SHOPLIFTING,D4,167,0,2023-09-21 17:55:00+00,2023,9,Thursday,17,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232095190,1831,,SICK ASSIST,A1,119,0,2023-11-22 20:48:00+00,2023,11,Wednesday,20,,"PARK ST & BEACON ST
BOSTON  MA 02108
UNITED STATES",42.35770956,-71.06325043,"(42.357709564560004, -71.06325042666147)"
232071156,3502,,MISSING PERSON - LOCATED,C11,355,0,2023-09-03 22:28:00+00,2023,9,Sunday,22,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232027819,2905,,VAL - VIOLATION OF AUTO LAW,B2,331,0,2023-04-11 02:22:00+00,2023,4,Tuesday,2,,COLUMBIA RD,42.31163073,-71.06974374,"(42.311630734322755, -71.06974373856904)"
232007305,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,2023-01-28 03:10:00+00,2023,1,Saturday,3,,O ST,42.33783896,-71.02929404,"(42.33783895775486, -71.02929403832654)"
232032303,3018,,SICK/INJURED/MEDICAL - POLICE,A1, ,0,2023-04-27 00:49:00+00,2023,4,Thursday,0,,SUDBURY ST,,,
232018897,3130,,SEARCH WARRANT,D4,157,0,2023-03-11 13:05:00+00,2023,3,Saturday,13,,W NEWTON ST,,,
232007075,2647,,THREATS TO DO BODILY HARM,D4, ,0,2023-01-27 15:30:00+00,2023,1,Friday,15,,PARK DR,42.34416659,-71.10359165,"(42.3441665899355, -71.10359165150426)"
232045942,3111,,LICENSE PREMISE VIOLATION,C6, ,0,2023-06-11 22:54:00+00,2023,6,Sunday,22,,DORCHESTER AVE,42.33767906,-71.0571531,"(42.33767905963575, -71.05715309722018)"
232071075,3115,,INVESTIGATE PERSON,D14,778,0,2023-09-03 16:00:00+00,2023,9,Sunday,16,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232081565,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2023-10-08 23:20:00+00,2023,10,Sunday,23,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
232054900,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11,355,0,2023-07-12 14:39:00+00,2023,7,Wednesday,14,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232093046,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2,282,0,2023-11-15 21:59:00+00,2023,11,Wednesday,21,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
232014544,617,,LARCENY THEFT FROM BUILDING,B3,430,0,2023-02-23 09:48:00+00,2023,2,Thursday,9,,WOODROW AVE,42.28576041,-71.09030417,"(42.28576041174433, -71.0903041665679)"
232052563,3114,,INVESTIGATE PROPERTY,D4, ,0,2023-07-04 15:23:00+00,2023,7,Tuesday,15,,SAINT JAMES AVE,42.3494754,-71.076402,"(42.349475401527954, -71.07640200244661)"
232051645,3006,,SICK/INJURED/MEDICAL - PERSON,E13, ,0,2023-07-01 00:06:00+00,2023,7,Saturday,0,,WASHINGTON ST,42.31615142,-71.09795198,"(42.31615141785685, -71.09795198148072)"
232088343,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,264,0,2023-10-31 20:00:00+00,2023,10,Tuesday,20,,JULIAN ST & RAND ST,42.31934959,-71.07646052,"(42.31934958902975, -71.07646052075056)"
232027352,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2023-04-06 15:52:00+00,2023,4,Thursday,15,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232011494,617,,LARCENY THEFT FROM BUILDING,C11,355,0,2023-02-12 10:07:00+00,2023,2,Sunday,10,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232011337,3201,,PROPERTY - LOST/ MISSING,A1, ,0,2023-02-10 23:00:00+00,2023,2,Friday,23,,HANOVER ST,42.36492351,-71.05331814,"(42.36492351228774, -71.05331813650996)"
232030909,3301,,VERBAL DISPUTE,B3, ,0,2023-04-21 18:28:00+00,2023,4,Friday,18,,CALLENDER ST,,,
232087486,2662,,BALLISTICS EVIDENCE/FOUND,B3,437,1,2023-10-29 03:01:00+00,2023,10,Sunday,3,,DARLINGTON ST,42.28927781,-71.07581557,"(42.289277811576866, -71.07581557235312)"
232068824,3115,,INVESTIGATE PERSON,D4,167,0,2023-08-27 14:48:00+00,2023,8,Sunday,14,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232077209,3501,,MISSING PERSON,C11,355,0,2023-09-23 21:00:00+00,2023,9,Saturday,21,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
230554738,1831,,SICK ASSIST,A1,97,0,2023-10-31 09:38:00+00,2023,10,Tuesday,9,,COURT SQ,42.35859556,-71.058841,"(42.35859555721179, -71.0588410021623)"
232042735,2646,,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,A1,111,0,2023-05-31 17:45:00+00,2023,5,Wednesday,17,,TREMONT ST,42.35594191,-71.06258379,"(42.35594191306203, -71.06258379228247)"
232070011,520,,BURGLARY - RESIDENTIAL,E18,523,0,2023-08-31 10:42:00+00,2023,8,Thursday,10,,HYDE PARK AVE,42.2469049,-71.12828989,"(42.24690489666937, -71.12828988851193)"
232077028,616,,LARCENY THEFT OF BICYCLE,A1,76,0,2023-09-23 12:30:00+00,2023,9,Saturday,12,,"CANAL ST & CAUSEWAY ST
BOSTON  MA 02114
UNITED STA",42.36544955,-71.06112549,"(42.365449546281226, -71.06112548918321)"
232022895,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2023-03-25 12:38:00+00,2023,3,Saturday,12,,DORCHESTER AVE,42.29147141,-71.06270859,"(42.291471412754895, -71.06270859170999)"
232082941,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,12,0,2023-10-13 17:59:00+00,2023,10,Friday,17,,WILLIAM F MCCLELLAN HWY,42.38831787,-71.01600477,"(42.388317870873074, -71.01600477282832)"
232064879,1001,,FORGERY / COUNTERFEITING,C6, ,0,2023-07-01 00:00:00+00,2023,7,Saturday,0,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232014237,801,,ASSAULT - SIMPLE,E5,720,0,2023-02-22 12:20:00+00,2023,2,Wednesday,12,,"CENTRE ST & TEMPLE ST
BOSTON  MA 02132
UNITED STAT",42.27823967,-71.16010085,"(42.27823966661978, -71.16010084778317)"
232031005,3801,,M/V ACCIDENT - OTHER,A7, ,0,2023-04-22 07:32:00+00,2023,4,Saturday,7,,MERIDIAN STREET,,,
232000234,801,,ASSAULT - SIMPLE,B3, ,0,2023-01-01 21:13:00+00,2023,1,Sunday,21,,RIVER ST,42.26726374,-71.09461182,"(42.26726374069226, -71.09461181655712)"
232045048,3501,,MISSING PERSON,A1,64,0,2023-06-08 13:30:00+00,2023,6,Thursday,13,,FRUIT ST,42.36240234,-71.06954698,"(42.36240234202204, -71.06954697858762)"
232064654,3001,,DEATH INVESTIGATION,E18, ,0,2023-08-13 19:41:00+00,2023,8,Sunday,19,,CANTERBURY ST,42.27873933,-71.11955477,"(42.278739330847564, -71.11955476703427)"
232068843,3410,,TOWED MOTOR VEHICLE,A1,80,0,2023-08-27 14:50:00+00,2023,8,Sunday,14,,HULL ST,42.36674606,-71.05559442,"(42.3667460586308, -71.05559442464892)"
232063349,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,2023-08-09 17:35:00+00,2023,8,Wednesday,17,,HARVARD ST,42.28507998,-71.0970039,"(42.28507998068309, -71.09700390334396)"
232012679,2610,,TRESPASSING,A1, ,0,2023-02-16 15:55:00+00,2023,2,Thursday,15,,WASHINGTON ST,42.35512291,-71.06088026,"(42.35512291409929, -71.06088025712485)"
232086210,3801,,M/V ACCIDENT - OTHER,D14,816,0,2023-10-24 23:49:00+00,2023,10,Tuesday,23,,"CAMBRIDGE ST & LINDEN ST
BOSTON  MA 02134
UNITED S",42.35610958,-71.13136067,"(42.356109578444894, -71.13136067450506)"
232011931,3111,,LICENSE PREMISE VIOLATION,E18,493,0,2023-02-13 22:49:00+00,2023,2,Monday,22,,RIVER STREET,,,
232038811,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2023-05-17 14:23:00+00,2023,5,Wednesday,14,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232003573,3116,,HARBOR INCIDENT / VIOLATION,A7, ,0,2023-01-14 09:10:00+00,2023,1,Saturday,9,,DEER ISLAND RD,42.35024449,-70.95372677,"(42.35024448590232, -70.95372676830739)"
232013582,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2023-02-19 20:26:00+00,2023,2,Sunday,20,,BLUE HILL AVE,42.27470077,-71.09344124,"(42.27470076879073, -71.09344124428016)"
232090662,3410,,TOWED MOTOR VEHICLE,C6,174,0,2023-11-08 00:16:00+00,2023,11,Wednesday,0,,DORCHESTER AVE,42.33262862,-71.05700066,"(42.33262861637148, -71.05700065661912)"
232091392,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B2,280,0,2023-11-10 12:03:00+00,2023,11,Friday,12,,WARREN ST,42.32978692,-71.08324858,"(42.32978692149053, -71.08324857864635)"
232018714,1831,,SICK ASSIST,E13, ,0,2023-03-10 19:19:00+00,2023,3,Friday,19,,BRAGDON ST,,,
232057576,3115,,INVESTIGATE PERSON,E5, ,0,2023-07-21 03:14:00+00,2023,7,Friday,3,,CUMMINS HWY,42.28216678,-71.12295734,"(42.282166778172886, -71.12295734205361)"
232056162,613,,LARCENY SHOPLIFTING,A1, ,0,2023-07-16 16:30:00+00,2023,7,Sunday,16,,WASHINGTON ST,42.35512291,-71.06088026,"(42.35512291409929, -71.06088025712485)"
232011823,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A15, ,0,2023-02-12 23:30:00+00,2023,2,Sunday,23,,VINE ST,42.37663118,-71.05593235,"(42.376631183831805, -71.05593235449719)"
232043160,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,355,0,2023-05-15 00:00:00+00,2023,5,Monday,0,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232085533,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,771,0,2023-10-22 18:34:00+00,2023,10,Sunday,18,,WASHINGTON ST,42.34911055,-71.15527412,"(42.34911054503252, -71.15527412099003)"
232025290,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C6,200,0,2023-03-30 04:00:00+00,2023,3,Thursday,4,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232028261,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C6, ,0,2023-04-10 14:38:00+00,2023,4,Monday,14,,SEAPORT BLVD,42.35275567,-71.04748171,"(42.35275567415722, -71.04748170860296)"
232022210,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2, ,0,2023-03-22 22:12:00+00,2023,3,Wednesday,22,,WALNUT AVE & WARREN ST,42.33613156,-71.10950867,"(42.33613155741285, -71.10950866522423)"
232048794,3114,,INVESTIGATE PROPERTY,C11, ,0,2023-06-21 14:26:00+00,2023,6,Wednesday,14,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232092965,3207,,PROPERTY - FOUND,E18,495,0,2023-11-15 17:10:00+00,2023,11,Wednesday,17,,PARK ST,42.26321474,-71.12036375,"(42.263214742313984, -71.12036374748402)"
232074216,3201,,PROPERTY - LOST/ MISSING,C11,355,0,2023-09-14 06:43:00+00,2023,9,Thursday,6,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232038588,801,,ASSAULT - SIMPLE,A7, ,0,2023-05-17 19:10:00+00,2023,5,Wednesday,19,,E EAGLE ST,42.38132453,-71.02804042,"(42.38132453142911, -71.02804042233107)"
232026164,619,,LARCENY ALL OTHERS,B3,463,0,2023-04-05 08:32:00+00,2023,4,Wednesday,8,,BLUE HILL AVE,42.29733616,-71.08729669,"(42.29733616181349, -71.08729668870039)"
232058306,3006,,SICK/INJURED/MEDICAL - PERSON,D4,271,0,2023-07-23 15:01:00+00,2023,7,Sunday,15,,"MASSACHUSETTS AVE & WASHINGTON ST
BOSTON  MA 02118",42.33648952,-71.07705055,"(42.33648951851881, -71.07705054562885)"
